hand_count,Position,player_nickname,player_id,Stack,Profit
135,#4,Solstice,VE6CjkevP7,1572.0,-928.0
135,#3,g,ZLzUxKGvQY,2927.0,1177.0
135,#2,Jan,VC9j-XZw14,587.0,-413.0
135,#10,DPolkPN,IaIW3olpE5,581.0,-419.0
135,#1,yk,5E5O7Qwd9-,306.0,-194.0
136,#9,MS,5qVbrQw2gS,1102.0,352.0
136,#7,wind,tW-v9f49vQ,1093.0,593.0
136,#5,notj,XeSXhCfPVo,1514.0,-1486.0
136,#4,Solstice,VE6CjkevP7,1572.0,-928.0
136,#3,g,ZLzUxKGvQY,2927.0,1177.0
136,#2,Jan,VC9j-XZw14,587.0,-413.0
136,#10,DPolkPN,IaIW3olpE5,576.0,-424.0
136,#1,yk,5E5O7Qwd9-,306.0,-194.0
136,-1,DPolkPN,IaIW3olpE5,574.0,-426.0
137,#9,MS,5qVbrQw2gS,1209.0,459.0
137,#7,wind,tW-v9f49vQ,1093.0,593.0
137,#5,notj,XeSXhCfPVo,1474.0,-1526.0
137,#4,Solstice,VE6CjkevP7,1512.0,-988.0
137,#3,g,ZLzUxKGvQY,2927.0,1177.0
137,#2,Jan,VC9j-XZw14,587.0,-413.0
137,#1,yk,5E5O7Qwd9-,301.0,-199.0
138,#9,MS,5qVbrQw2gS,1209.0,459.0
138,#7,wind,tW-v9f49vQ,1093.0,593.0
138,#5,notj,XeSXhCfPVo,1474.0,-1526.0
138,#4,Solstice,VE6CjkevP7,1512.0,-988.0
138,#3,g,ZLzUxKGvQY,2927.0,1177.0
138,#2,Jan,VC9j-XZw14,589.0,-411.0
138,#1,yk,5E5O7Qwd9-,299.0,-201.0
139,#9,MS,5qVbrQw2gS,1209.0,459.0
139,#7,wind,tW-v9f49vQ,1093.0,593.0
139,#5,notj,XeSXhCfPVo,1338.0,-1662.0
139,#4,Solstice,VE6CjkevP7,1512.0,-988.0
139,#3,g,ZLzUxKGvQY,2909.0,1159.0
139,#2,Jan,VC9j-XZw14,587.0,-413.0
139,#1,yk,5E5O7Qwd9-,455.0,-45.0
140,#9,MS,5qVbrQw2gS,1209.0,459.0
140,#7,wind,tW-v9f49vQ,1093.0,593.0
140,#5,notj,XeSXhCfPVo,1345.0,-1655.0
140,#4,Solstice,VE6CjkevP7,1507.0,-993.0
140,#3,g,ZLzUxKGvQY,2907.0,1157.0
140,#2,Jan,VC9j-XZw14,587.0,-413.0
140,#1,yk,5E5O7Qwd9-,455.0,-45.0
140,-1,wind,tW-v9f49vQ,1093.0,593.0
141,#9,MS,5qVbrQw2gS,1209.0,459.0
141,#5,notj,XeSXhCfPVo,1340.0,-1660.0
141,#4,Solstice,VE6CjkevP7,1505.0,-995.0
141,#3,g,ZLzUxKGvQY,3001.0,1251.0
141,#2,Jan,VC9j-XZw14,587.0,-413.0
141,#1,yk,5E5O7Qwd9-,368.0,-132.0
142,#9,MS,5qVbrQw2gS,1204.0,454.0
142,#5,notj,XeSXhCfPVo,1338.0,-1662.0
142,#4,Solstice,VE6CjkevP7,1488.0,-1012.0
142,#3,g,ZLzUxKGvQY,3001.0,1251.0
142,#2,Jan,VC9j-XZw14,628.0,-372.0
142,#10,DPolkPN,IaIW3olpE5,574.0,-426.0
142,#1,yk,5E5O7Qwd9-,351.0,-149.0
143,#9,MS,5qVbrQw2gS,1394.0,644.0
143,#5,notj,XeSXhCfPVo,1153.0,-1847.0
143,#4,Solstice,VE6CjkevP7,1488.0,-1012.0
143,#3,g,ZLzUxKGvQY,3001.0,1251.0
143,#2,Jan,VC9j-XZw14,628.0,-372.0
143,#10,DPolkPN,IaIW3olpE5,569.0,-431.0
143,#1,yk,5E5O7Qwd9-,351.0,-149.0
143,-1,Jan,VC9j-XZw14,511.0,-489.0
144,#9,MS,5qVbrQw2gS,1525.0,775.0
144,#5,notj,XeSXhCfPVo,1153.0,-1847.0
144,#4,Solstice,VE6CjkevP7,1488.0,-1012.0
144,#3,g,ZLzUxKGvQY,3001.0,1251.0
144,#10,DPolkPN,IaIW3olpE5,567.0,-433.0
144,#1,yk,5E5O7Qwd9-,339.0,-161.0
145,#9,MS,5qVbrQw2gS,1510.0,760.0
145,#5,notj,XeSXhCfPVo,1153.0,-1847.0
145,#4,Solstice,VE6CjkevP7,1488.0,-1012.0
145,#3,g,ZLzUxKGvQY,3018.0,1268.0
145,#10,DPolkPN,IaIW3olpE5,567.0,-433.0
145,#1,yk,5E5O7Qwd9-,337.0,-163.0
146,#9,MS,5qVbrQw2gS,1510.0,760.0
146,#5,notj,XeSXhCfPVo,1153.0,-1847.0
146,#4,Solstice,VE6CjkevP7,1483.0,-1017.0
146,#3,g,ZLzUxKGvQY,3478.0,1728.0
146,#10,DPolkPN,IaIW3olpE5,227.0,-773.0
146,#1,yk,5E5O7Qwd9-,222.0,-278.0
147,#9,MS,5qVbrQw2gS,1562.0,812.0
147,#5,notj,XeSXhCfPVo,1116.0,-1884.0
147,#4,Solstice,VE6CjkevP7,1468.0,-1032.0
147,#3,g,ZLzUxKGvQY,3478.0,1728.0
147,#10,DPolkPN,IaIW3olpE5,1227.0,-773.0
147,#1,yk,5E5O7Qwd9-,222.0,-278.0
148,#9,MS,5qVbrQw2gS,1532.0,782.0
148,#5,notj,XeSXhCfPVo,1355.0,-1645.0
148,#4,Solstice,VE6CjkevP7,1468.0,-1032.0
148,#3,g,ZLzUxKGvQY,3269.0,1519.0
148,#10,DPolkPN,IaIW3olpE5,1227.0,-773.0
148,#1,yk,5E5O7Qwd9-,222.0,-278.0
149,#9,MS,5qVbrQw2gS,1530.0,780.0
149,#5,notj,XeSXhCfPVo,1350.0,-1650.0
149,#4,Solstice,VE6CjkevP7,1468.0,-1032.0
149,#3,g,ZLzUxKGvQY,3281.0,1531.0
149,#10,DPolkPN,IaIW3olpE5,1222.0,-778.0
149,#1,yk,5E5O7Qwd9-,222.0,-278.0
149,-1,notj,XeSXhCfPVo,1350.0,-1650.0
149,-1,MS,5qVbrQw2gS,1530.0,780.0
150,#4,Solstice,VE6CjkevP7,1468.0,-1032.0
150,#3,g,ZLzUxKGvQY,3240.0,1490.0
150,#10,DPolkPN,IaIW3olpE5,1220.0,-780.0
150,#1,yk,5E5O7Qwd9-,265.0,-235.0
151,#5,notj,XeSXhCfPVo,1350.0,-1650.0
151,#4,Solstice,VE6CjkevP7,1468.0,-1032.0
151,#3,g,ZLzUxKGvQY,3330.0,1580.0
151,#10,DPolkPN,IaIW3olpE5,1220.0,-780.0
151,#1,yk,5E5O7Qwd9-,175.0,-325.0
152,#5,notj,XeSXhCfPVo,1634.0,-1366.0
152,#4,Solstice,VE6CjkevP7,1376.0,-1124.0
152,#3,g,ZLzUxKGvQY,3138.0,1388.0
152,#10,DPolkPN,IaIW3olpE5,1220.0,-780.0
152,#1,yk,5E5O7Qwd9-,175.0,-325.0
153,#5,notj,XeSXhCfPVo,1636.0,-1364.0
153,#4,Solstice,VE6CjkevP7,1374.0,-1126.0
153,#3,g,ZLzUxKGvQY,3138.0,1388.0
153,#10,DPolkPN,IaIW3olpE5,1220.0,-780.0
153,#1,yk,5E5O7Qwd9-,175.0,-325.0
154,#5,notj,XeSXhCfPVo,1634.0,-1366.0
154,#4,Solstice,VE6CjkevP7,702.0,-1798.0
154,#3,g,ZLzUxKGvQY,3817.0,2067.0
154,#10,DPolkPN,IaIW3olpE5,1215.0,-785.0
154,#1,yk,5E5O7Qwd9-,175.0,-325.0
155,#5,notj,XeSXhCfPVo,1619.0,-1381.0
155,#4,Solstice,VE6CjkevP7,687.0,-1813.0
155,#3,g,ZLzUxKGvQY,3797.0,2047.0
155,#10,DPolkPN,IaIW3olpE5,1285.0,-715.0
155,#1,yk,5E5O7Qwd9-,155.0,-345.0
156,#5,notj,XeSXhCfPVo,1619.0,-1381.0
156,#4,Solstice,VE6CjkevP7,606.0,-1894.0
156,#3,g,ZLzUxKGvQY,3903.0,2153.0
156,#10,DPolkPN,IaIW3olpE5,1285.0,-715.0
156,#1,yk,5E5O7Qwd9-,130.0,-370.0
157,#5,notj,XeSXhCfPVo,1619.0,-1381.0
157,#4,Solstice,VE6CjkevP7,772.0,-1728.0
157,#3,g,ZLzUxKGvQY,3901.0,2151.0
157,#10,DPolkPN,IaIW3olpE5,1121.0,-879.0
157,#1,yk,5E5O7Qwd9-,130.0,-370.0
158,#5,notj,XeSXhCfPVo,1614.0,-1386.0
158,#4,Solstice,VE6CjkevP7,570.0,-1930.0
158,#3,g,ZLzUxKGvQY,3886.0,2136.0
158,#10,DPolkPN,IaIW3olpE5,1343.0,-657.0
158,#1,yk,5E5O7Qwd9-,130.0,-370.0
159,#5,notj,XeSXhCfPVo,1612.0,-1388.0
159,#4,Solstice,VE6CjkevP7,570.0,-1930.0
159,#3,g,ZLzUxKGvQY,3886.0,2136.0
159,#10,DPolkPN,IaIW3olpE5,1332.0,-668.0
159,#1,yk,5E5O7Qwd9-,143.0,-357.0
160,#5,notj,XeSXhCfPVo,1612.0,-1388.0
160,#4,Solstice,VE6CjkevP7,570.0,-1930.0
160,#3,g,ZLzUxKGvQY,3893.0,2143.0
160,#10,DPolkPN,IaIW3olpE5,1330.0,-670.0
160,#1,yk,5E5O7Qwd9-,138.0,-362.0
160,-1,yk,5E5O7Qwd9-,0.0,-500.0
161,#7,mimetic,JF8RNH8-c4,500.0,0.0
161,#5,notj,XeSXhCfPVo,1594.0,-1406.0
161,#4,Solstice,VE6CjkevP7,570.0,-1930.0
161,#3,g,ZLzUxKGvQY,3888.0,2138.0
161,#10,DPolkPN,IaIW3olpE5,1491.0,-509.0
161,-1,MS,5qVbrQw2gS,1530.0,780.0
162,#7,mimetic,JF8RNH8-c4,500.0,0.0
162,#5,notj,XeSXhCfPVo,1557.0,-1443.0
162,#4,Solstice,VE6CjkevP7,622.0,-1878.0
162,#3,g,ZLzUxKGvQY,3873.0,2123.0
162,#10,DPolkPN,IaIW3olpE5,1491.0,-509.0
163,#7,mimetic,JF8RNH8-c4,627.0,127.0
163,#5,notj,XeSXhCfPVo,1552.0,-1448.0
163,#4,Solstice,VE6CjkevP7,620.0,-1880.0
163,#3,g,ZLzUxKGvQY,3873.0,2123.0
163,#10,DPolkPN,IaIW3olpE5,1371.0,-629.0
164,#7,mimetic,JF8RNH8-c4,383.0,-117.0
164,#5,notj,XeSXhCfPVo,1550.0,-1450.0
164,#4,Solstice,VE6CjkevP7,866.0,-1634.0
164,#3,g,ZLzUxKGvQY,3873.0,2123.0
164,#10,DPolkPN,IaIW3olpE5,1371.0,-629.0
165,#7,mimetic,JF8RNH8-c4,381.0,-119.0
165,#5,notj,XeSXhCfPVo,1698.0,-1302.0
165,#4,Solstice,VE6CjkevP7,866.0,-1634.0
165,#3,g,ZLzUxKGvQY,3749.0,1999.0
165,#10,DPolkPN,IaIW3olpE5,1349.0,-651.0
166,#7,mimetic,JF8RNH8-c4,381.0,-119.0
166,#5,notj,XeSXhCfPVo,1698.0,-1302.0
166,#4,Solstice,VE6CjkevP7,826.0,-1674.0
166,#3,g,ZLzUxKGvQY,3744.0,1994.0
166,#10,DPolkPN,IaIW3olpE5,1394.0,-606.0
167,#7,mimetic,JF8RNH8-c4,366.0,-134.0
167,#5,notj,XeSXhCfPVo,1683.0,-1317.0
167,#4,Solstice,VE6CjkevP7,806.0,-1694.0
167,#3,g,ZLzUxKGvQY,3704.0,1954.0
167,#10,DPolkPN,IaIW3olpE5,1484.0,-516.0
168,#7,mimetic,JF8RNH8-c4,366.0,-134.0
168,#5,notj,XeSXhCfPVo,1776.0,-1224.0
168,#4,Solstice,VE6CjkevP7,735.0,-1765.0
168,#3,g,ZLzUxKGvQY,3682.0,1932.0
168,#10,DPolkPN,IaIW3olpE5,1484.0,-516.0
169,#7,mimetic,JF8RNH8-c4,344.0,-156.0
169,#5,notj,XeSXhCfPVo,1774.0,-1226.0
169,#4,Solstice,VE6CjkevP7,735.0,-1765.0
169,#3,g,ZLzUxKGvQY,3706.0,1956.0
169,#10,DPolkPN,IaIW3olpE5,1484.0,-516.0
170,#7,mimetic,JF8RNH8-c4,258.0,-242.0
170,#5,notj,XeSXhCfPVo,1774.0,-1226.0
170,#4,Solstice,VE6CjkevP7,735.0,-1765.0
170,#3,g,ZLzUxKGvQY,3797.0,2047.0
170,#10,DPolkPN,IaIW3olpE5,1479.0,-521.0
171,#7,mimetic,JF8RNH8-c4,258.0,-242.0
171,#5,notj,XeSXhCfPVo,2045.0,-955.0
171,#4,Solstice,VE6CjkevP7,735.0,-1765.0
171,#3,g,ZLzUxKGvQY,3792.0,2042.0
171,#10,DPolkPN,IaIW3olpE5,1213.0,-787.0
172,#7,mimetic,JF8RNH8-c4,258.0,-242.0
172,#5,notj,XeSXhCfPVo,2045.0,-955.0
172,#4,Solstice,VE6CjkevP7,730.0,-1770.0
172,#3,g,ZLzUxKGvQY,3790.0,2040.0
172,#10,DPolkPN,IaIW3olpE5,1220.0,-780.0
173,#9,Dinofeet,WDkEzb0PKB,750.0,0.0
173,#7,mimetic,JF8RNH8-c4,235.0,-265.0
173,#5,notj,XeSXhCfPVo,2070.0,-930.0
173,#4,Solstice,VE6CjkevP7,728.0,-1772.0
173,#3,g,ZLzUxKGvQY,3790.0,2040.0
173,#10,DPolkPN,IaIW3olpE5,1220.0,-780.0
174,#9,Dinofeet,WDkEzb0PKB,750.0,0.0
174,#7,mimetic,JF8RNH8-c4,271.0,-229.0
174,#5,notj,XeSXhCfPVo,2034.0,-966.0
174,#4,Solstice,VE6CjkevP7,1228.0,-1772.0
174,#3,g,ZLzUxKGvQY,3790.0,2040.0
174,#10,DPolkPN,IaIW3olpE5,1220.0,-780.0
175,#9,Dinofeet,WDkEzb0PKB,745.0,-5.0
175,#7,mimetic,JF8RNH8-c4,547.0,47.0
175,#5,notj,XeSXhCfPVo,2034.0,-966.0
175,#4,Solstice,VE6CjkevP7,1228.0,-1772.0
175,#3,g,ZLzUxKGvQY,3519.0,1769.0
175,#10,DPolkPN,IaIW3olpE5,1220.0,-780.0
175,-1,g,ZLzUxKGvQY,3519.0,1769.0
176,#9,Dinofeet,WDkEzb0PKB,855.0,105.0
176,#7,mimetic,JF8RNH8-c4,547.0,47.0
176,#5,notj,XeSXhCfPVo,1939.0,-1061.0
176,#4,Solstice,VE6CjkevP7,1218.0,-1782.0
176,#10,DPolkPN,IaIW3olpE5,1215.0,-785.0
177,#9,Dinofeet,WDkEzb0PKB,855.0,105.0
177,#7,mimetic,JF8RNH8-c4,547.0,47.0
177,#5,notj,XeSXhCfPVo,1939.0,-1061.0
177,#4,Solstice,VE6CjkevP7,1280.0,-1720.0
177,#10,DPolkPN,IaIW3olpE5,1153.0,-847.0
178,#9,Dinofeet,WDkEzb0PKB,815.0,65.0
178,#7,mimetic,JF8RNH8-c4,547.0,47.0
178,#5,notj,XeSXhCfPVo,1934.0,-1066.0
178,#4,Solstice,VE6CjkevP7,1278.0,-1722.0
178,#10,DPolkPN,IaIW3olpE5,1200.0,-800.0
178,-1,mimetic,JF8RNH8-c4,0.0,-500.0
179,#9,Dinofeet,WDkEzb0PKB,815.0,65.0
179,#5,notj,XeSXhCfPVo,1932.0,-1068.0
179,#4,Solstice,VE6CjkevP7,1278.0,-1722.0
179,#10,DPolkPN,IaIW3olpE5,1749.0,-251.0
180,#9,Dinofeet,WDkEzb0PKB,1067.0,317.0
180,#5,notj,XeSXhCfPVo,1695.0,-1305.0
180,#4,Solstice,VE6CjkevP7,1278.0,-1722.0
180,#10,DPolkPN,IaIW3olpE5,1734.0,-266.0
181,#9,Dinofeet,WDkEzb0PKB,1065.0,315.0
181,#5,notj,XeSXhCfPVo,1695.0,-1305.0
181,#4,Solstice,VE6CjkevP7,1583.0,-1417.0
181,#10,DPolkPN,IaIW3olpE5,1431.0,-569.0
182,#9,Dinofeet,WDkEzb0PKB,1065.0,315.0
182,#5,notj,XeSXhCfPVo,1713.0,-1287.0
182,#4,Solstice,VE6CjkevP7,1567.0,-1433.0
182,#10,DPolkPN,IaIW3olpE5,1429.0,-571.0
183,#9,Dinofeet,WDkEzb0PKB,1054.0,304.0
183,#5,notj,XeSXhCfPVo,1708.0,-1292.0
183,#4,Solstice,VE6CjkevP7,1565.0,-1435.0
183,#10,DPolkPN,IaIW3olpE5,1447.0,-553.0
184,#9,Dinofeet,WDkEzb0PKB,1070.0,320.0
184,#5,notj,XeSXhCfPVo,1692.0,-1308.0
184,#4,Solstice,VE6CjkevP7,1565.0,-1435.0
184,#10,DPolkPN,IaIW3olpE5,1447.0,-553.0
185,#9,Dinofeet,WDkEzb0PKB,1093.0,343.0
185,#5,notj,XeSXhCfPVo,1674.0,-1326.0
185,#4,Solstice,VE6CjkevP7,1565.0,-1435.0
185,#10,DPolkPN,IaIW3olpE5,1442.0,-558.0
186,#9,Dinofeet,WDkEzb0PKB,1093.0,343.0
186,#5,notj,XeSXhCfPVo,1564.0,-1436.0
186,#4,Solstice,VE6CjkevP7,1560.0,-1440.0
186,#10,DPolkPN,IaIW3olpE5,1557.0,-443.0
187,#9,Dinofeet,WDkEzb0PKB,1159.0,409.0
187,#5,notj,XeSXhCfPVo,1500.0,-1500.0
187,#4,Solstice,VE6CjkevP7,1558.0,-1442.0
187,#10,DPolkPN,IaIW3olpE5,1557.0,-443.0
188,#9,Dinofeet,WDkEzb0PKB,1154.0,404.0
188,#5,notj,XeSXhCfPVo,1498.0,-1502.0
188,#4,Solstice,VE6CjkevP7,1565.0,-1435.0
188,#10,DPolkPN,IaIW3olpE5,1557.0,-443.0
189,#9,Dinofeet,WDkEzb0PKB,1152.0,402.0
189,#5,notj,XeSXhCfPVo,1498.0,-1502.0
189,#4,Solstice,VE6CjkevP7,1565.0,-1435.0
189,#10,DPolkPN,IaIW3olpE5,1559.0,-441.0
190,#9,Dinofeet,WDkEzb0PKB,1256.0,506.0
190,#5,notj,XeSXhCfPVo,1401.0,-1599.0
190,#4,Solstice,VE6CjkevP7,1560.0,-1440.0
190,#10,DPolkPN,IaIW3olpE5,1557.0,-443.0
191,#9,Dinofeet,WDkEzb0PKB,1049.0,299.0
191,#5,notj,XeSXhCfPVo,1396.0,-1604.0
191,#4,Solstice,VE6CjkevP7,1558.0,-1442.0
191,#10,DPolkPN,IaIW3olpE5,1771.0,-229.0
192,#9,Dinofeet,WDkEzb0PKB,1124.0,374.0
192,#5,notj,XeSXhCfPVo,1321.0,-1679.0
192,#4,Solstice,VE6CjkevP7,1558.0,-1442.0
192,#10,DPolkPN,IaIW3olpE5,1771.0,-229.0
193,#9,Dinofeet,WDkEzb0PKB,1122.0,372.0
193,#5,notj,XeSXhCfPVo,1368.0,-1632.0
193,#4,Solstice,VE6CjkevP7,1558.0,-1442.0
193,#10,DPolkPN,IaIW3olpE5,1726.0,-274.0
194,#9,Dinofeet,WDkEzb0PKB,1122.0,372.0
194,#5,notj,XeSXhCfPVo,1368.0,-1632.0
194,#4,Solstice,VE6CjkevP7,1560.0,-1440.0
194,#10,DPolkPN,IaIW3olpE5,1724.0,-276.0
195,#9,Dinofeet,WDkEzb0PKB,1122.0,372.0
195,#5,notj,XeSXhCfPVo,1370.0,-1630.0
195,#4,Solstice,VE6CjkevP7,1558.0,-1442.0
195,#10,DPolkPN,IaIW3olpE5,1724.0,-276.0
196,#9,Dinofeet,WDkEzb0PKB,1117.0,367.0
196,#5,notj,XeSXhCfPVo,1335.0,-1665.0
196,#4,Solstice,VE6CjkevP7,1523.0,-1477.0
196,#10,DPolkPN,IaIW3olpE5,1799.0,-201.0
197,#9,Dinofeet,WDkEzb0PKB,1115.0,365.0
197,#5,notj,XeSXhCfPVo,1335.0,-1665.0
197,#4,Solstice,VE6CjkevP7,1879.0,-1121.0
197,#10,DPolkPN,IaIW3olpE5,1445.0,-555.0
198,#9,Dinofeet,WDkEzb0PKB,1115.0,365.0
198,#5,notj,XeSXhCfPVo,1335.0,-1665.0
198,#4,Solstice,VE6CjkevP7,1881.0,-1119.0
198,#10,DPolkPN,IaIW3olpE5,1443.0,-557.0
199,#9,Dinofeet,WDkEzb0PKB,1105.0,355.0
199,#5,notj,XeSXhCfPVo,1330.0,-1670.0
199,#4,Solstice,VE6CjkevP7,1879.0,-1121.0
199,#10,DPolkPN,IaIW3olpE5,1460.0,-540.0
200,#9,Dinofeet,WDkEzb0PKB,1100.0,350.0
200,#5,notj,XeSXhCfPVo,1305.0,-1695.0
200,#4,Solstice,VE6CjkevP7,1879.0,-1121.0
200,#10,DPolkPN,IaIW3olpE5,1490.0,-510.0
201,#9,Dinofeet,WDkEzb0PKB,1098.0,348.0
201,#5,notj,XeSXhCfPVo,1322.0,-1678.0
201,#4,Solstice,VE6CjkevP7,1869.0,-1131.0
201,#10,DPolkPN,IaIW3olpE5,1485.0,-515.0
202,#9,Dinofeet,WDkEzb0PKB,1098.0,348.0
202,#5,notj,XeSXhCfPVo,1322.0,-1678.0
202,#4,Solstice,VE6CjkevP7,1871.0,-1129.0
202,#10,DPolkPN,IaIW3olpE5,1483.0,-517.0
203,#9,Dinofeet,WDkEzb0PKB,1098.0,348.0
203,#5,notj,XeSXhCfPVo,1339.0,-1661.0
203,#4,Solstice,VE6CjkevP7,1869.0,-1131.0
203,#10,DPolkPN,IaIW3olpE5,1468.0,-532.0
204,#9,Dinofeet,WDkEzb0PKB,1100.0,350.0
204,#5,notj,XeSXhCfPVo,1337.0,-1663.0
204,#4,Solstice,VE6CjkevP7,1869.0,-1131.0
204,#10,DPolkPN,IaIW3olpE5,1468.0,-532.0
205,#9,Dinofeet,WDkEzb0PKB,1098.0,348.0
205,#5,notj,XeSXhCfPVo,1344.0,-1656.0
205,#4,Solstice,VE6CjkevP7,1869.0,-1131.0
205,#10,DPolkPN,IaIW3olpE5,1463.0,-537.0
206,#9,Dinofeet,WDkEzb0PKB,1105.0,355.0
206,#5,notj,XeSXhCfPVo,1344.0,-1656.0
206,#4,Solstice,VE6CjkevP7,1864.0,-1136.0
206,#10,DPolkPN,IaIW3olpE5,1461.0,-539.0
207,#9,Dinofeet,WDkEzb0PKB,1105.0,355.0
207,#5,notj,XeSXhCfPVo,1329.0,-1671.0
207,#4,Solstice,VE6CjkevP7,1862.0,-1138.0
207,#10,DPolkPN,IaIW3olpE5,1478.0,-522.0
208,#9,Dinofeet,WDkEzb0PKB,1124.0,374.0
208,#5,notj,XeSXhCfPVo,1327.0,-1673.0
208,#4,Solstice,VE6CjkevP7,1845.0,-1155.0
208,#10,DPolkPN,IaIW3olpE5,1478.0,-522.0
209,#9,Dinofeet,WDkEzb0PKB,1122.0,372.0
209,#5,notj,XeSXhCfPVo,1296.0,-1704.0
209,#4,Solstice,VE6CjkevP7,1845.0,-1155.0
209,#10,DPolkPN,IaIW3olpE5,1511.0,-489.0
210,#9,Dinofeet,WDkEzb0PKB,1122.0,372.0
210,#5,notj,XeSXhCfPVo,1296.0,-1704.0
210,#4,Solstice,VE6CjkevP7,1847.0,-1153.0
210,#10,DPolkPN,IaIW3olpE5,1509.0,-491.0
211,#9,Dinofeet,WDkEzb0PKB,1144.0,394.0
211,#5,notj,XeSXhCfPVo,1285.0,-1715.0
211,#4,Solstice,VE6CjkevP7,1836.0,-1164.0
211,#10,DPolkPN,IaIW3olpE5,1509.0,-491.0
212,#9,Dinofeet,WDkEzb0PKB,1097.0,347.0
212,#5,notj,XeSXhCfPVo,1270.0,-1730.0
212,#4,Solstice,VE6CjkevP7,1836.0,-1164.0
212,#10,DPolkPN,IaIW3olpE5,1571.0,-429.0
213,#9,Dinofeet,WDkEzb0PKB,1095.0,345.0
213,#5,notj,XeSXhCfPVo,1270.0,-1730.0
213,#4,Solstice,VE6CjkevP7,1848.0,-1152.0
213,#10,DPolkPN,IaIW3olpE5,1561.0,-439.0
214,#9,Dinofeet,WDkEzb0PKB,1077.0,327.0
214,#5,notj,XeSXhCfPVo,1252.0,-1748.0
214,#4,Solstice,VE6CjkevP7,1902.0,-1098.0
214,#10,DPolkPN,IaIW3olpE5,1543.0,-457.0
215,#9,Dinofeet,WDkEzb0PKB,1077.0,327.0
215,#5,notj,XeSXhCfPVo,1152.0,-1848.0
215,#4,Solstice,VE6CjkevP7,2002.0,-998.0
215,#10,DPolkPN,IaIW3olpE5,1543.0,-457.0
216,#9,Dinofeet,WDkEzb0PKB,1072.0,322.0
216,#5,notj,XeSXhCfPVo,1150.0,-1850.0
216,#4,Solstice,VE6CjkevP7,2009.0,-991.0
216,#10,DPolkPN,IaIW3olpE5,1543.0,-457.0
217,#9,Dinofeet,WDkEzb0PKB,1378.0,628.0
217,#7,killua,DIsyWHTS7x,750.0,0.0
217,#5,notj,XeSXhCfPVo,849.0,-2151.0
217,#4,Solstice,VE6CjkevP7,2009.0,-991.0
217,#10,DPolkPN,IaIW3olpE5,1538.0,-462.0
218,#9,Dinofeet,WDkEzb0PKB,1367.0,617.0
218,#7,killua,DIsyWHTS7x,750.0,0.0
218,#5,notj,XeSXhCfPVo,849.0,-2151.0
218,#4,Solstice,VE6CjkevP7,2031.0,-969.0
218,#10,DPolkPN,IaIW3olpE5,1527.0,-473.0
219,#9,Dinofeet,WDkEzb0PKB,1367.0,617.0
219,#7,killua,DIsyWHTS7x,750.0,0.0
219,#5,notj,XeSXhCfPVo,823.0,-2177.0
219,#4,Solstice,VE6CjkevP7,2029.0,-971.0
219,#10,DPolkPN,IaIW3olpE5,1555.0,-445.0
220,#9,Dinofeet,WDkEzb0PKB,1367.0,617.0
220,#7,killua,DIsyWHTS7x,745.0,-5.0
220,#5,notj,XeSXhCfPVo,821.0,-2179.0
220,#4,Solstice,VE6CjkevP7,1952.0,-1048.0
220,#10,DPolkPN,IaIW3olpE5,1639.0,-361.0
221,#9,Dinofeet,WDkEzb0PKB,1362.0,612.0
221,#7,killua,DIsyWHTS7x,859.0,109.0
221,#5,notj,XeSXhCfPVo,712.0,-2288.0
221,#4,Solstice,VE6CjkevP7,1952.0,-1048.0
221,#10,DPolkPN,IaIW3olpE5,1639.0,-361.0
222,#9,Dinofeet,WDkEzb0PKB,1360.0,610.0
222,#7,killua,DIsyWHTS7x,859.0,109.0
222,#5,notj,XeSXhCfPVo,649.0,-2351.0
222,#4,Solstice,VE6CjkevP7,1952.0,-1048.0
222,#10,DPolkPN,IaIW3olpE5,1704.0,-296.0
223,#9,Dinofeet,WDkEzb0PKB,1390.0,640.0
223,#7,killua,DIsyWHTS7x,859.0,109.0
223,#5,notj,XeSXhCfPVo,649.0,-2351.0
223,#4,Solstice,VE6CjkevP7,1924.0,-1076.0
223,#10,DPolkPN,IaIW3olpE5,1702.0,-298.0
224,#9,Dinofeet,WDkEzb0PKB,1390.0,640.0
224,#7,killua,DIsyWHTS7x,859.0,109.0
224,#5,notj,XeSXhCfPVo,651.0,-2349.0
224,#4,Solstice,VE6CjkevP7,1922.0,-1078.0
224,#10,DPolkPN,IaIW3olpE5,1702.0,-298.0
225,#9,Dinofeet,WDkEzb0PKB,1203.0,453.0
225,#7,killua,DIsyWHTS7x,1048.0,298.0
225,#5,notj,XeSXhCfPVo,649.0,-2351.0
225,#4,Solstice,VE6CjkevP7,1922.0,-1078.0
225,#10,DPolkPN,IaIW3olpE5,1702.0,-298.0
226,#9,Dinofeet,WDkEzb0PKB,1096.0,346.0
226,#7,killua,DIsyWHTS7x,1046.0,296.0
226,#5,notj,XeSXhCfPVo,757.0,-2243.0
226,#4,Solstice,VE6CjkevP7,2030.0,-970.0
226,#10,DPolkPN,IaIW3olpE5,1595.0,-405.0
226,-1,Jan,VC9j-XZw14,511.0,-489.0
226,-1,g,ZLzUxKGvQY,3519.0,1769.0
227,#9,Dinofeet,WDkEzb0PKB,1094.0,344.0
227,#7,killua,DIsyWHTS7x,1106.0,356.0
227,#5,notj,XeSXhCfPVo,757.0,-2243.0
227,#4,Solstice,VE6CjkevP7,1977.0,-1023.0
