entry,at,order,player_name,player_nickname,player_id,amount,action,phase,hand_count
"""Dinofeet @ WDkEzb0PKB"" bets 25",2025-01-07 00:22:34.357000+00:00,173620935435700,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,25.0,bets,Flop,308
"""ebnn @ 82niKM9BBl"" calls 25",2025-01-07 00:22:43.279000+00:00,173620936327900,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,25.0,calls,Flop,308
"Turn: Q♣, 2♠, A♦ [7♠]",2025-01-07 00:22:44.085000+00:00,173620936408500,,,,2.0,,Turn,308
"""ebnn @ 82niKM9BBl"" checks",2025-01-07 00:22:45.215000+00:00,173620936521500,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,,checks,Turn,308
"""Dinofeet @ WDkEzb0PKB"" bets 114",2025-01-07 00:23:01.358000+00:00,173620938135800,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,114.0,bets,Turn,308
"""ebnn @ 82niKM9BBl"" folds",2025-01-07 00:23:06.865000+00:00,173620938686500,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,,folds,Turn,308
-- ending hand #308 --,2025-01-07 00:23:07.678000+00:00,173620938767802,,,,308.0,end hand,Turn,308
"Uncalled bet of 114 returned to ""Dinofeet @ WDkEzb0PKB""",2025-01-07 00:23:07.678000+00:00,173620938767800,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,114.0,return,Turn,308
"""Dinofeet @ WDkEzb0PKB"" collected 153 from pot",2025-01-07 00:23:07.678000+00:00,173620938767801,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,153.0,collects,Turn,308
"Player stacks: #2 ""batman @ 17tIx_sCkr"" (2650) | #4 ""Solstice @ VE6CjkevP7"" (2050) | #5 ""ebnn @ 82niKM9BBl"" (670) | #7 ""Ivey @ K754ovZBPt"" (743) | #9 ""Dinofeet @ WDkEzb0PKB"" (1939) | #10 ""DPolkPN @ IaIW3olpE5"" (2382)",2025-01-07 00:23:10.663000+00:00,173620939066302,batman @ 17tIx_sCkr,batman,17tIx_sCkr,2.0,,Preflop,309
"""ebnn @ 82niKM9BBl"" posts a big blind of 5",2025-01-07 00:23:10.663000+00:00,173620939066310,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,5.0,posts,Preflop,309
"The player ""kyle @ RrKc0G7X9h"" quits the game with a stack of 854.",2025-01-07 00:23:10.663000+00:00,173620939066300,kyle @ RrKc0G7X9h,kyle,RrKc0G7X9h,854.0,leaves,Turn,308
"-- starting hand #309 (id: f52dvgwlsmby)  (No Limit Texas Hold'em) (dealer: ""batman @ 17tIx_sCkr"") --",2025-01-07 00:23:10.663000+00:00,173620939066301,batman @ 17tIx_sCkr,batman,17tIx_sCkr,309.0,new hand,Preflop,309
"""Solstice @ VE6CjkevP7"" posts a small blind of 2",2025-01-07 00:23:10.663000+00:00,173620939066309,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,2.0,posts,Preflop,309
"""Ivey @ K754ovZBPt"" folds",2025-01-07 00:23:12.025000+00:00,173620939202500,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,,folds,Preflop,309
"""Dinofeet @ WDkEzb0PKB"" folds",2025-01-07 00:23:13.069000+00:00,173620939306900,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,,folds,Preflop,309
"""DPolkPN @ IaIW3olpE5"" raises to 15",2025-01-07 00:23:17.532000+00:00,173620939753200,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,15.0,raises,Preflop,309
"""batman @ 17tIx_sCkr"" raises to 50",2025-01-07 00:23:27.492000+00:00,173620940749200,batman @ 17tIx_sCkr,batman,17tIx_sCkr,50.0,raises,Preflop,309
"""Solstice @ VE6CjkevP7"" folds",2025-01-07 00:23:30.094000+00:00,173620941009400,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,folds,Preflop,309
"""ebnn @ 82niKM9BBl"" folds",2025-01-07 00:23:31+00:00,173620941100000,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,,folds,Preflop,309
"""DPolkPN @ IaIW3olpE5"" calls 50",2025-01-07 00:23:39.630000+00:00,173620941963000,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,50.0,calls,Preflop,309
"Flop:  [6♠, 9♦, 2♣]",2025-01-07 00:23:40.449000+00:00,173620942044900,,,,6.0,,Flop,309
"""DPolkPN @ IaIW3olpE5"" checks",2025-01-07 00:23:45.091000+00:00,173620942509100,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,checks,Flop,309
"""batman @ 17tIx_sCkr"" checks",2025-01-07 00:24:01.851000+00:00,173620944185100,batman @ 17tIx_sCkr,batman,17tIx_sCkr,,checks,Flop,309
"Turn: 6♠, 9♦, 2♣ [4♠]",2025-01-07 00:24:02.685000+00:00,173620944268500,,,,6.0,,Turn,309
"""DPolkPN @ IaIW3olpE5"" bets 53",2025-01-07 00:24:13.152000+00:00,173620945315200,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,53.0,bets,Turn,309
"""batman @ 17tIx_sCkr"" calls 53",2025-01-07 00:24:34.906000+00:00,173620947490600,batman @ 17tIx_sCkr,batman,17tIx_sCkr,53.0,calls,Turn,309
"River: 6♠, 9♦, 2♣, 4♠ [9♠]",2025-01-07 00:24:35.720000+00:00,173620947572000,,,,6.0,,River,309
"""DPolkPN @ IaIW3olpE5"" bets 213",2025-01-07 00:24:49.140000+00:00,173620948914000,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,213.0,bets,River,309
"""batman @ 17tIx_sCkr"" folds",2025-01-07 00:24:54.038000+00:00,173620949403800,batman @ 17tIx_sCkr,batman,17tIx_sCkr,,folds,River,309
"Uncalled bet of 213 returned to ""DPolkPN @ IaIW3olpE5""",2025-01-07 00:24:54.870000+00:00,173620949487000,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,213.0,return,River,309
"""DPolkPN @ IaIW3olpE5"" collected 213 from pot",2025-01-07 00:24:54.870000+00:00,173620949487001,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,213.0,collects,River,309
-- ending hand #309 --,2025-01-07 00:24:54.870000+00:00,173620949487002,,,,309.0,end hand,River,309
"""ebnn @ 82niKM9BBl"" posts a small blind of 2",2025-01-07 00:24:57.827000+00:00,173620949782708,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,2.0,posts,Preflop,310
"""Ivey @ K754ovZBPt"" posts a big blind of 5",2025-01-07 00:24:57.827000+00:00,173620949782709,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,5.0,posts,Preflop,310
"-- starting hand #310 (id: t9krbrib1upb)  (No Limit Texas Hold'em) (dealer: ""Solstice @ VE6CjkevP7"") --",2025-01-07 00:24:57.827000+00:00,173620949782700,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,310.0,new hand,Preflop,310
"Player stacks: #2 ""batman @ 17tIx_sCkr"" (2547) | #4 ""Solstice @ VE6CjkevP7"" (2048) | #5 ""ebnn @ 82niKM9BBl"" (665) | #7 ""Ivey @ K754ovZBPt"" (743) | #9 ""Dinofeet @ WDkEzb0PKB"" (1939) | #10 ""DPolkPN @ IaIW3olpE5"" (2492)",2025-01-07 00:24:57.827000+00:00,173620949782701,batman @ 17tIx_sCkr,batman,17tIx_sCkr,2.0,,Preflop,310
"""Dinofeet @ WDkEzb0PKB"" folds",2025-01-07 00:24:59.241000+00:00,173620949924100,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,,folds,Preflop,310
"""DPolkPN @ IaIW3olpE5"" folds",2025-01-07 00:25:01.329000+00:00,173620950132900,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,folds,Preflop,310
"""batman @ 17tIx_sCkr"" folds",2025-01-07 00:25:02.280000+00:00,173620950228000,batman @ 17tIx_sCkr,batman,17tIx_sCkr,,folds,Preflop,310
"""Solstice @ VE6CjkevP7"" raises to 10",2025-01-07 00:25:10.347000+00:00,173620951034700,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,10.0,raises,Preflop,310
"""ebnn @ 82niKM9BBl"" folds",2025-01-07 00:25:14.816000+00:00,173620951481600,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,,folds,Preflop,310
"""Ivey @ K754ovZBPt"" calls 10",2025-01-07 00:25:19.780000+00:00,173620951978000,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,10.0,calls,Preflop,310
"Flop:  [4♦, 7♠, 4♥]",2025-01-07 00:25:20.675000+00:00,173620952067500,,,,4.0,,Flop,310
"""Ivey @ K754ovZBPt"" bets 8",2025-01-07 00:25:25.723000+00:00,173620952572300,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,8.0,bets,Flop,310
"""Solstice @ VE6CjkevP7"" folds",2025-01-07 00:25:30.433000+00:00,173620953043300,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,folds,Flop,310
"Uncalled bet of 8 returned to ""Ivey @ K754ovZBPt""",2025-01-07 00:25:31.290000+00:00,173620953129000,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,8.0,return,Flop,310
"""Ivey @ K754ovZBPt"" collected 22 from pot",2025-01-07 00:25:31.290000+00:00,173620953129001,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,22.0,collects,Flop,310
-- ending hand #310 --,2025-01-07 00:25:31.290000+00:00,173620953129002,,,,310.0,end hand,Flop,310
"""Dinofeet @ WDkEzb0PKB"" posts a big blind of 5",2025-01-07 00:25:34.198000+00:00,173620953419809,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,5.0,posts,Preflop,311
"""Ivey @ K754ovZBPt"" posts a small blind of 2",2025-01-07 00:25:34.198000+00:00,173620953419808,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,2.0,posts,Preflop,311
"-- starting hand #311 (id: 5xok5mbqlefh)  (No Limit Texas Hold'em) (dealer: ""ebnn @ 82niKM9BBl"") --",2025-01-07 00:25:34.198000+00:00,173620953419800,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,311.0,new hand,Preflop,311
"Player stacks: #2 ""batman @ 17tIx_sCkr"" (2547) | #4 ""Solstice @ VE6CjkevP7"" (2038) | #5 ""ebnn @ 82niKM9BBl"" (663) | #7 ""Ivey @ K754ovZBPt"" (755) | #9 ""Dinofeet @ WDkEzb0PKB"" (1939) | #10 ""DPolkPN @ IaIW3olpE5"" (2492)",2025-01-07 00:25:34.198000+00:00,173620953419801,batman @ 17tIx_sCkr,batman,17tIx_sCkr,2.0,,Preflop,311
"""DPolkPN @ IaIW3olpE5"" folds",2025-01-07 00:25:36.734000+00:00,173620953673400,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,folds,Preflop,311
"""batman @ 17tIx_sCkr"" folds",2025-01-07 00:25:37.692000+00:00,173620953769200,batman @ 17tIx_sCkr,batman,17tIx_sCkr,,folds,Preflop,311
"""Solstice @ VE6CjkevP7"" folds",2025-01-07 00:25:44.607000+00:00,173620954460700,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,folds,Preflop,311
"""ebnn @ 82niKM9BBl"" folds",2025-01-07 00:25:46.864000+00:00,173620954686400,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,,folds,Preflop,311
"The admin approved the player ""AM @ aIHzyAxYDy"" participation with a stack of 500.",2025-01-07 00:25:51.751000+00:00,173620955175100,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,500.0,joins,Preflop,311
"""Ivey @ K754ovZBPt"" raises to 17",2025-01-07 00:25:53.849000+00:00,173620955384900,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,17.0,raises,Preflop,311
"""Dinofeet @ WDkEzb0PKB"" folds",2025-01-07 00:25:57.598000+00:00,173620955759800,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,,folds,Preflop,311
"""Ivey @ K754ovZBPt"" collected 10 from pot",2025-01-07 00:25:58.423000+00:00,173620955842301,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,10.0,collects,Preflop,311
"Uncalled bet of 12 returned to ""Ivey @ K754ovZBPt""",2025-01-07 00:25:58.423000+00:00,173620955842300,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,12.0,return,Preflop,311
-- ending hand #311 --,2025-01-07 00:25:58.423000+00:00,173620955842302,,,,311.0,end hand,Preflop,311
"Player stacks: #2 ""batman @ 17tIx_sCkr"" (2547) | #3 ""AM @ aIHzyAxYDy"" (500) | #4 ""Solstice @ VE6CjkevP7"" (2038) | #5 ""ebnn @ 82niKM9BBl"" (663) | #7 ""Ivey @ K754ovZBPt"" (760) | #9 ""Dinofeet @ WDkEzb0PKB"" (1934) | #10 ""DPolkPN @ IaIW3olpE5"" (2492)",2025-01-07 00:26:01.351000+00:00,173620956135102,batman @ 17tIx_sCkr,batman,17tIx_sCkr,2.0,,Preflop,312
"-- starting hand #312 (id: nciqapjotr7t)  (No Limit Texas Hold'em) (dealer: ""Ivey @ K754ovZBPt"") --",2025-01-07 00:26:01.351000+00:00,173620956135101,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,312.0,new hand,Preflop,312
"The player ""AM @ aIHzyAxYDy"" joined the game with a stack of 500.",2025-01-07 00:26:01.351000+00:00,173620956135100,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,500.0,,Preflop,311
"""Dinofeet @ WDkEzb0PKB"" posts a small blind of 2",2025-01-07 00:26:01.351000+00:00,173620956135110,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,2.0,posts,Preflop,312
"""DPolkPN @ IaIW3olpE5"" posts a big blind of 5",2025-01-07 00:26:01.351000+00:00,173620956135111,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,5.0,posts,Preflop,312
"""batman @ 17tIx_sCkr"" folds",2025-01-07 00:26:02.600000+00:00,173620956260000,batman @ 17tIx_sCkr,batman,17tIx_sCkr,,folds,Preflop,312
"""AM @ aIHzyAxYDy"" folds",2025-01-07 00:26:04.907000+00:00,173620956490700,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,,folds,Preflop,312
"""Solstice @ VE6CjkevP7"" folds",2025-01-07 00:26:07.399000+00:00,173620956739900,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,folds,Preflop,312
"""ebnn @ 82niKM9BBl"" folds",2025-01-07 00:26:08.342000+00:00,173620956834200,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,,folds,Preflop,312
"""Ivey @ K754ovZBPt"" raises to 14",2025-01-07 00:26:11.301000+00:00,173620957130100,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,14.0,raises,Preflop,312
"""Dinofeet @ WDkEzb0PKB"" folds",2025-01-07 00:26:14.126000+00:00,173620957412600,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,,folds,Preflop,312
"""DPolkPN @ IaIW3olpE5"" calls 14",2025-01-07 00:26:16.127000+00:00,173620957612700,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,14.0,calls,Preflop,312
"Flop:  [7♦, 2♦, 7♠]",2025-01-07 00:26:16.968000+00:00,173620957696800,,,,7.0,,Flop,312
"""DPolkPN @ IaIW3olpE5"" checks",2025-01-07 00:26:18.306000+00:00,173620957830600,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,checks,Flop,312
"""Ivey @ K754ovZBPt"" bets 15",2025-01-07 00:26:24.162000+00:00,173620958416200,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,15.0,bets,Flop,312
"""DPolkPN @ IaIW3olpE5"" calls 15",2025-01-07 00:26:26.778000+00:00,173620958677800,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,15.0,calls,Flop,312
"Turn: 7♦, 2♦, 7♠ [Q♣]",2025-01-07 00:26:27.585000+00:00,173620958758500,,,,7.0,,Turn,312
"""DPolkPN @ IaIW3olpE5"" checks",2025-01-07 00:26:28.770000+00:00,173620958877000,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,checks,Turn,312
"""Ivey @ K754ovZBPt"" bets 60",2025-01-07 00:26:48.720000+00:00,173620960872000,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,60.0,bets,Turn,312
"""DPolkPN @ IaIW3olpE5"" calls 60",2025-01-07 00:26:54.013000+00:00,173620961401300,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,60.0,calls,Turn,312
"River: 7♦, 2♦, 7♠, Q♣ [K♣]",2025-01-07 00:26:54.845000+00:00,173620961484500,,,,7.0,,River,312
"""DPolkPN @ IaIW3olpE5"" checks",2025-01-07 00:26:58.512000+00:00,173620961851200,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,checks,River,312
"""Ivey @ K754ovZBPt"" bets 270",2025-01-07 00:27:17.308000+00:00,173620963730800,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,270.0,bets,River,312
"""DPolkPN @ IaIW3olpE5"" calls 270",2025-01-07 00:27:18.584000+00:00,173620963858400,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,270.0,calls,River,312
"""Ivey @ K754ovZBPt"" shows a 7♣, 9♣.",2025-01-07 00:27:19.459000+00:00,173620963945900,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,7.0,shows,River,312
"""Ivey @ K754ovZBPt"" collected 720 from pot with Three of a Kind, 7's (combination: 7♣, 7♦, 7♠, K♣, Q♣)",2025-01-07 00:27:19.459000+00:00,173620963945901,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,720.0,collects,River,312
-- ending hand #312 --,2025-01-07 00:27:19.459000+00:00,173620963945902,,,,312.0,end hand,River,312
"""DPolkPN @ IaIW3olpE5"" posts a small blind of 2",2025-01-07 00:27:22.512000+00:00,173620964251209,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,2.0,posts,Preflop,313
"""batman @ 17tIx_sCkr"" posts a big blind of 5",2025-01-07 00:27:22.512000+00:00,173620964251210,batman @ 17tIx_sCkr,batman,17tIx_sCkr,5.0,posts,Preflop,313
"-- starting hand #313 (id: ywoeurau7fao)  (No Limit Texas Hold'em) (dealer: ""Dinofeet @ WDkEzb0PKB"") --",2025-01-07 00:27:22.512000+00:00,173620964251200,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,313.0,new hand,Preflop,313
"Player stacks: #2 ""batman @ 17tIx_sCkr"" (2547) | #3 ""AM @ aIHzyAxYDy"" (500) | #4 ""Solstice @ VE6CjkevP7"" (2038) | #5 ""ebnn @ 82niKM9BBl"" (663) | #7 ""Ivey @ K754ovZBPt"" (1121) | #9 ""Dinofeet @ WDkEzb0PKB"" (1932) | #10 ""DPolkPN @ IaIW3olpE5"" (2133)",2025-01-07 00:27:22.512000+00:00,173620964251201,batman @ 17tIx_sCkr,batman,17tIx_sCkr,2.0,,Preflop,313
"""AM @ aIHzyAxYDy"" raises to 15",2025-01-07 00:27:28.950000+00:00,173620964895000,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,15.0,raises,Preflop,313
"""Solstice @ VE6CjkevP7"" folds",2025-01-07 00:27:43.691000+00:00,173620966369100,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,folds,Preflop,313
"""ebnn @ 82niKM9BBl"" calls 15",2025-01-07 00:27:49.579000+00:00,173620966957900,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,15.0,calls,Preflop,313
"""Ivey @ K754ovZBPt"" folds",2025-01-07 00:27:50.589000+00:00,173620967058900,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,,folds,Preflop,313
"""Dinofeet @ WDkEzb0PKB"" folds",2025-01-07 00:27:51.608000+00:00,173620967160800,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,,folds,Preflop,313
"""DPolkPN @ IaIW3olpE5"" folds",2025-01-07 00:27:52.531000+00:00,173620967253100,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,folds,Preflop,313
"""batman @ 17tIx_sCkr"" calls 15",2025-01-07 00:27:57.835000+00:00,173620967783500,batman @ 17tIx_sCkr,batman,17tIx_sCkr,15.0,calls,Preflop,313
"Flop:  [6♦, 6♣, 2♠]",2025-01-07 00:27:58.686000+00:00,173620967868600,,,,6.0,,Flop,313
"""batman @ 17tIx_sCkr"" checks",2025-01-07 00:28:00.147000+00:00,173620968014700,batman @ 17tIx_sCkr,batman,17tIx_sCkr,,checks,Flop,313
"""AM @ aIHzyAxYDy"" bets 15",2025-01-07 00:28:06.125000+00:00,173620968612500,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,15.0,bets,Flop,313
"""ebnn @ 82niKM9BBl"" folds",2025-01-07 00:28:07.798000+00:00,173620968779800,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,,folds,Flop,313
"""batman @ 17tIx_sCkr"" folds",2025-01-07 00:28:12.020000+00:00,173620969202000,batman @ 17tIx_sCkr,batman,17tIx_sCkr,,folds,Flop,313
-- ending hand #313 --,2025-01-07 00:28:12.936000+00:00,173620969293602,,,,313.0,end hand,Flop,313
"""AM @ aIHzyAxYDy"" collected 47 from pot",2025-01-07 00:28:12.936000+00:00,173620969293601,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,47.0,collects,Flop,313
"Uncalled bet of 15 returned to ""AM @ aIHzyAxYDy""",2025-01-07 00:28:12.936000+00:00,173620969293600,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,15.0,return,Flop,313
"""AM @ aIHzyAxYDy"" posts a big blind of 5",2025-01-07 00:28:15.942000+00:00,173620969594210,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,5.0,posts,Preflop,314
"""batman @ 17tIx_sCkr"" posts a small blind of 2",2025-01-07 00:28:15.942000+00:00,173620969594209,batman @ 17tIx_sCkr,batman,17tIx_sCkr,2.0,posts,Preflop,314
"Player stacks: #2 ""batman @ 17tIx_sCkr"" (2532) | #3 ""AM @ aIHzyAxYDy"" (532) | #4 ""Solstice @ VE6CjkevP7"" (2038) | #5 ""ebnn @ 82niKM9BBl"" (648) | #7 ""Ivey @ K754ovZBPt"" (1121) | #9 ""Dinofeet @ WDkEzb0PKB"" (1932) | #10 ""DPolkPN @ IaIW3olpE5"" (2131)",2025-01-07 00:28:15.942000+00:00,173620969594201,batman @ 17tIx_sCkr,batman,17tIx_sCkr,2.0,,Preflop,314
"-- starting hand #314 (id: 6ze9vzl0unvn)  (No Limit Texas Hold'em) (dealer: ""DPolkPN @ IaIW3olpE5"") --",2025-01-07 00:28:15.942000+00:00,173620969594200,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,314.0,new hand,Preflop,314
"""Solstice @ VE6CjkevP7"" raises to 10",2025-01-07 00:28:17.659000+00:00,173620969765900,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,10.0,raises,Preflop,314
"""ebnn @ 82niKM9BBl"" folds",2025-01-07 00:28:18.637000+00:00,173620969863700,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,,folds,Preflop,314
"""Ivey @ K754ovZBPt"" folds",2025-01-07 00:28:23.680000+00:00,173620970368000,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,,folds,Preflop,314
"""Dinofeet @ WDkEzb0PKB"" folds",2025-01-07 00:28:24.661000+00:00,173620970466100,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,,folds,Preflop,314
"""DPolkPN @ IaIW3olpE5"" folds",2025-01-07 00:28:25.596000+00:00,173620970559600,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,folds,Preflop,314
"""batman @ 17tIx_sCkr"" calls 10",2025-01-07 00:28:39.841000+00:00,173620971984100,batman @ 17tIx_sCkr,batman,17tIx_sCkr,10.0,calls,Preflop,314
"""AM @ aIHzyAxYDy"" calls 10",2025-01-07 00:28:44.396000+00:00,173620972439600,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,10.0,calls,Preflop,314
"Flop:  [8♥, 9♣, 10♥]",2025-01-07 00:28:45.236000+00:00,173620972523600,,,,8.0,,Flop,314
"""batman @ 17tIx_sCkr"" checks",2025-01-07 00:28:47.751000+00:00,173620972775100,batman @ 17tIx_sCkr,batman,17tIx_sCkr,,checks,Flop,314
"""AM @ aIHzyAxYDy"" checks",2025-01-07 00:28:49.703000+00:00,173620972970300,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,,checks,Flop,314
"""Solstice @ VE6CjkevP7"" checks",2025-01-07 00:29:00.556000+00:00,173620974055600,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,checks,Flop,314
"Turn: 8♥, 9♣, 10♥ [J♥]",2025-01-07 00:29:01.402000+00:00,173620974140200,,,,8.0,,Turn,314
"""batman @ 17tIx_sCkr"" checks",2025-01-07 00:29:07.317000+00:00,173620974731700,batman @ 17tIx_sCkr,batman,17tIx_sCkr,,checks,Turn,314
"""AM @ aIHzyAxYDy"" checks",2025-01-07 00:29:13.720000+00:00,173620975372000,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,,checks,Turn,314
"""Solstice @ VE6CjkevP7"" checks",2025-01-07 00:29:25.697000+00:00,173620976569700,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,checks,Turn,314
"River: 8♥, 9♣, 10♥, J♥ [3♦]",2025-01-07 00:29:26.527000+00:00,173620976652700,,,,8.0,,River,314
"""batman @ 17tIx_sCkr"" bets 30",2025-01-07 00:29:39.662000+00:00,173620977966200,batman @ 17tIx_sCkr,batman,17tIx_sCkr,30.0,bets,River,314
"""AM @ aIHzyAxYDy"" folds",2025-01-07 00:29:41.443000+00:00,173620978144300,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,,folds,River,314
"""Solstice @ VE6CjkevP7"" calls 30",2025-01-07 00:29:48.456000+00:00,173620978845600,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,30.0,calls,River,314
"""batman @ 17tIx_sCkr"" shows a Q♦, 10♦.",2025-01-07 00:29:49.269000+00:00,173620978926900,batman @ 17tIx_sCkr,batman,17tIx_sCkr,10.0,shows,River,314
"""batman @ 17tIx_sCkr"" collected 90 from pot with Straight, Q High (combination: Q♦, J♥, 10♦, 9♣, 8♥)",2025-01-07 00:29:49.269000+00:00,173620978926901,batman @ 17tIx_sCkr,batman,17tIx_sCkr,90.0,collects,River,314
-- ending hand #314 --,2025-01-07 00:29:49.269000+00:00,173620978926902,,,,314.0,end hand,River,314
"""Solstice @ VE6CjkevP7"" shows a 7♠.",2025-01-07 00:29:50.761000+00:00,173620979076100,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,7.0,shows,River,314
"""Solstice @ VE6CjkevP7"" posts a big blind of 5",2025-01-07 00:29:52.983000+00:00,173620979298310,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,5.0,posts,Preflop,315
"Player stacks: #2 ""batman @ 17tIx_sCkr"" (2582) | #3 ""AM @ aIHzyAxYDy"" (522) | #4 ""Solstice @ VE6CjkevP7"" (1998) | #5 ""ebnn @ 82niKM9BBl"" (648) | #7 ""Ivey @ K754ovZBPt"" (1121) | #9 ""Dinofeet @ WDkEzb0PKB"" (1932) | #10 ""DPolkPN @ IaIW3olpE5"" (2131)",2025-01-07 00:29:52.983000+00:00,173620979298301,batman @ 17tIx_sCkr,batman,17tIx_sCkr,2.0,,Preflop,315
"""AM @ aIHzyAxYDy"" posts a small blind of 2",2025-01-07 00:29:52.983000+00:00,173620979298309,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,2.0,posts,Preflop,315
